id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3590692,2,2016-01-13 18:48:05,2016-01-13 18:57:06,1,-74.00096130371092,40.75001907348633,-73.98482513427734,40.740428924560554,N,541
id1505581,1,2016-03-02 17:24:28,2016-03-02 17:42:38,1,-73.97975158691406,40.78654861450195,-73.96270751953125,40.76485061645508,N,1090
id3043052,2,2016-01-12 14:46:34,2016-01-12 14:49:17,1,-73.95825958251953,40.76043319702149,-73.95507049560547,40.76397705078125,N,163
id2966152,2,2016-05-21 04:03:33,2016-05-21 04:21:54,1,-73.95368194580078,40.775150299072266,-73.90547180175781,40.77238082885742,N,1101
id2429128,1,2016-05-27 00:48:43,2016-05-27 01:04:26,1,-73.8729248046875,40.77398681640625,-73.9912109375,40.7440185546875,N,943
id2522471,2,2016-03-30 14:24:56,2016-03-30 14:34:11,1,-73.974609375,40.75505828857422,-73.98213195800781,40.7458381652832,N,555
id1854756,2,2016-03-02 14:16:59,2016-03-02 14:30:05,1,-73.98274993896483,40.7674560546875,-73.9562759399414,40.7729721069336,N,786
id3689069,2,2016-06-18 20:11:50,2016-06-18 20:25:08,2,-73.99053192138672,40.76144409179688,-74.0037841796875,40.737598419189446,N,798
id0298463,2,2016-03-16 18:23:50,2016-03-16 18:34:50,1,-74.00904083251953,40.73046875,-73.98851013183594,40.73136901855469,N,660
id2490678,2,2016-01-09 11:15:25,2016-01-09 11:42:45,4,-73.97383880615233,40.76478958129882,-73.99833679199219,40.72113037109375,N,1640
id1884670,1,2016-03-17 08:35:08,2016-03-17 08:41:46,1,-73.96113586425781,40.7690658569336,-73.95675659179686,40.78265380859375,N,398
id3331918,2,2016-04-20 04:32:42,2016-04-20 04:36:14,6,-73.99922180175781,40.72663879394531,-74.00025939941406,40.735248565673835,N,212
id3270764,2,2016-02-11 23:25:20,2016-02-12 00:01:15,1,-73.9730453491211,40.76447677612305,-73.95690155029298,40.66522979736328,N,2155
id0712839,1,2016-03-18 11:42:21,2016-03-18 11:55:18,1,-73.99261474609375,40.74537658691406,-73.9860076904297,40.74654006958008,N,777
id1078302,1,2016-02-09 15:02:12,2016-02-09 15:38:29,1,-74.01190185546875,40.70272064208984,-74.18228912353516,40.68769073486328,N,2177
id0468792,2,2016-06-12 20:24:59,2016-06-12 21:17:28,2,-73.78448486328125,40.64859771728516,-74.01677703857422,40.704837799072266,N,3149
id3800760,1,2016-02-28 16:09:06,2016-02-28 16:17:13,1,-73.94901275634764,40.78852462768555,-73.9389419555664,40.8046875,N,487
id3972057,1,2016-05-07 12:34:03,2016-05-07 12:54:41,1,-73.96117401123048,40.77421188354492,-73.99772644042967,40.74148941040039,N,1238
id3594782,2,2016-06-23 17:26:19,2016-06-23 17:37:11,1,-74.00021362304686,40.73262786865234,-74.0082015991211,40.74472427368164,N,652
id2455712,2,2016-05-02 08:35:05,2016-05-02 08:53:56,2,-73.98188018798828,40.73667907714844,-73.98787689208984,40.75436019897461,N,1131
id2014090,2,2016-05-13 05:56:48,2016-05-13 06:16:19,1,-73.99652099609375,40.73191833496094,-73.93467712402342,40.695659637451165,N,1171
id0250299,2,2016-01-20 16:33:45,2016-01-20 16:39:10,5,-73.98802185058595,40.74380111694336,-73.97891235351561,40.7505111694336,N,325
id3376642,2,2016-03-29 07:08:05,2016-03-29 07:31:34,1,-73.95536041259764,40.78873062133789,-74.01360321044923,40.71543884277344,N,1409
id2586182,2,2016-01-04 08:53:58,2016-01-04 09:09:27,2,-73.96465301513672,40.76237869262695,-73.9828109741211,40.75625991821289,N,929
id0355653,2,2016-03-10 21:32:28,2016-03-10 22:06:36,1,-73.99227142333984,40.75894546508789,-73.96007537841797,40.71988677978516,N,2048
id0299229,2,2016-02-05 01:36:53,2016-02-05 01:51:56,1,-74.00853729248048,40.73938751220703,-73.9808349609375,40.727176666259766,N,903
id2956526,1,2016-02-13 18:30:23,2016-02-13 18:38:30,2,-73.94523620605469,40.7786865234375,-73.96905517578125,40.78522491455078,N,487
id2699130,1,2016-02-09 07:10:23,2016-02-09 07:14:02,1,-73.96658325195312,40.764057159423835,-73.96699523925781,40.75753021240234,N,219
id2190629,2,2016-05-03 21:52:24,2016-05-03 21:58:37,1,-73.97514343261719,40.75282287597656,-73.9853286743164,40.73591232299805,N,373
id2478467,2,2016-02-16 12:57:10,2016-02-16 13:38:04,1,-73.9748306274414,40.790958404541016,-73.98423767089844,40.74363708496094,N,2454
id3314971,1,2016-02-26 01:55:49,2016-02-26 02:01:56,1,-74.00570678710938,40.745559692382805,-73.99301147460938,40.7546501159668,N,367
id3291022,2,2016-01-19 07:58:40,2016-01-19 08:28:50,1,-74.01472473144531,40.70958709716797,-73.9796142578125,40.7525634765625,N,1810
id2824700,1,2016-02-26 08:15:58,2016-02-26 08:20:09,1,-74.00106811523438,40.7316780090332,-73.99115753173827,40.73933410644531,N,251
id1744987,2,2016-01-01 02:37:17,2016-01-01 03:03:53,1,-73.96930694580078,40.76919174194336,-73.8445053100586,40.85131072998047,N,1596
id2950190,2,2016-05-03 14:23:28,2016-05-03 14:31:40,1,-73.96443939208984,40.76723098754882,-73.97920227050781,40.77362823486328,N,492
id2153205,2,2016-01-28 19:29:55,2016-01-28 19:49:26,1,-74.00426483154298,40.7239990234375,-73.97947692871092,40.79114532470703,N,1171
id1077103,1,2016-05-05 14:01:46,2016-05-05 14:31:29,3,-73.9974365234375,40.72541809082031,-73.97804260253906,40.75800323486328,N,1783
id3262735,1,2016-06-20 21:13:05,2016-06-20 21:17:22,2,-74.00396728515625,40.71285629272461,-74.00450897216798,40.7236557006836,N,257
id2392946,2,2016-01-11 07:10:11,2016-01-11 07:39:43,1,-73.97087097167967,40.788421630859375,-73.9676513671875,40.698020935058594,N,1772
id0777367,2,2016-02-25 12:25:06,2016-02-25 12:42:34,1,-73.98859405517578,40.67033767700195,-73.99092864990233,40.69632339477539,N,1048
id3662671,1,2016-01-26 12:07:03,2016-01-26 12:29:58,1,-73.98568725585938,40.73518371582031,-73.97542572021484,40.74925231933594,N,1375
id2250448,1,2016-05-09 18:16:33,2016-05-09 18:36:43,1,-73.98564910888672,40.72314453125,-74.00714874267578,40.74087524414063,N,1210
id2058054,2,2016-02-12 14:15:47,2016-02-12 14:23:41,1,-73.96253967285155,40.79724884033203,-73.970947265625,40.79584884643555,N,474
id0170099,2,2016-02-20 00:29:43,2016-02-20 00:34:06,1,-73.97235870361328,40.764610290527344,-73.97032165527342,40.75962066650391,N,263
id2337842,1,2016-04-12 20:43:29,2016-04-12 20:56:38,1,-73.98747253417967,40.74141311645508,-73.9991455078125,40.76126480102539,N,789
id0962638,1,2016-06-29 14:51:22,2016-06-29 14:56:00,1,-73.9574203491211,40.777122497558594,-73.96299743652342,40.77495574951172,N,278
id0932218,1,2016-01-27 18:00:29,2016-01-27 18:18:59,3,-73.98241424560547,40.7426986694336,-74.00957489013672,40.7150764465332,N,1110
id2576120,2,2016-04-17 15:34:05,2016-04-17 15:44:12,5,-73.94869995117188,40.783145904541016,-73.96733856201173,40.763328552246094,N,607
id1341519,1,2016-02-24 15:27:58,2016-02-24 15:48:49,1,-74.00472259521484,40.74161529541016,-73.98349761962889,40.767776489257805,N,1251
id2873308,2,2016-05-26 09:57:23,2016-05-26 10:13:11,1,-73.99034881591797,40.751079559326165,-73.97386932373048,40.751819610595696,N,948
id2867005,1,2016-02-08 09:37:16,2016-02-08 09:45:34,1,-73.9666748046875,40.75739288330078,-73.98053741455078,40.755905151367195,N,498
id1597003,2,2016-04-07 12:39:37,2016-04-07 12:54:29,1,-73.9625244140625,40.805084228515625,-73.98172760009764,40.78035736083984,N,892
id2184742,1,2016-01-03 12:43:38,2016-01-03 12:51:14,1,-73.99365234375,40.74199676513672,-73.9918670654297,40.76146697998047,N,456
id3294048,2,2016-06-10 09:30:36,2016-06-10 09:38:43,1,-73.91632843017578,40.746440887451165,-73.94312286376953,40.746700286865234,N,487
id3638476,1,2016-03-18 12:33:01,2016-03-18 12:37:50,2,-73.98262786865233,40.751331329345696,-73.98931121826173,40.74480056762695,N,289
id2610672,1,2016-06-14 16:37:03,2016-06-14 17:01:23,1,-74.00711059570312,40.748882293701165,-73.99803161621094,40.72111129760742,N,1460
id0349234,2,2016-05-26 06:54:17,2016-05-26 07:18:13,1,-74.00495147705078,40.73746109008789,-74.17784881591797,40.69010925292969,N,1436
id0613031,2,2016-04-04 20:36:28,2016-04-04 20:44:04,1,-73.97095489501953,40.76148223876953,-73.976318359375,40.751270294189446,N,456
id0864476,1,2016-05-21 22:17:09,2016-05-21 22:20:09,1,-73.978271484375,40.66707611083984,-73.98419952392578,40.66387176513672,N,180
id0051304,2,2016-04-28 18:21:57,2016-04-28 18:58:02,5,-73.78202819824217,40.64453887939453,-73.9420166015625,40.63497161865234,N,2165
id3810422,1,2016-04-29 13:56:54,2016-04-29 14:03:51,1,-73.986328125,40.75828552246094,-73.977294921875,40.755401611328125,Y,417
id3350611,1,2016-04-12 22:02:41,2016-04-12 22:19:07,2,-73.99417114257811,40.718299865722656,-73.98731994628906,40.749561309814446,N,986
id3235407,2,2016-04-23 03:21:27,2016-04-23 03:51:07,1,-73.99124908447266,40.751079559326165,-73.90940856933594,40.76264190673828,N,1780
id1409464,2,2016-03-20 10:55:18,2016-03-20 11:24:04,1,-73.77703857421875,40.64487075805664,-73.98472595214844,40.75495529174805,N,1726
id1479225,2,2016-02-05 04:54:24,2016-02-05 05:19:04,1,-73.97245025634764,40.75594711303711,-73.87218475341797,40.77444839477539,N,1480
id2376347,2,2016-03-11 15:25:37,2016-03-11 15:36:00,1,-73.96797180175781,40.77132034301758,-73.98336791992188,40.761268615722656,N,623
id3865539,1,2016-02-11 15:11:49,2016-02-11 15:50:10,1,-73.86321258544923,40.76987075805664,-73.98894500732422,40.7578353881836,N,2301
id2824752,2,2016-06-18 23:00:45,2016-06-18 23:04:09,1,-73.9478759765625,40.77072525024414,-73.94578552246092,40.78044509887695,N,204
id1101431,1,2016-04-12 00:00:01,2016-04-12 00:17:49,1,-73.9591293334961,40.77461624145508,-73.89658355712889,40.72837066650391,N,1068
id1401842,2,2016-02-20 21:26:02,2016-02-20 21:29:47,1,-73.95362854003906,40.77941131591797,-73.94111633300781,40.793411254882805,N,225
id3100315,2,2016-06-13 09:39:40,2016-06-13 09:54:57,3,-73.99736785888672,40.723106384277344,-74.01419830322266,40.71272659301758,N,917
id1032628,1,2016-05-05 08:11:08,2016-05-05 08:18:51,1,-73.97904205322266,40.76674270629882,-73.98743438720702,40.7556037902832,N,463
id0776442,1,2016-05-02 19:05:32,2016-05-02 19:12:57,1,-73.98215484619139,40.75192260742188,-73.99242401123048,40.73957824707031,N,445
id3460229,2,2016-06-03 06:55:11,2016-06-03 06:59:15,1,-73.947021484375,40.78173065185546,-73.9520492553711,40.79019165039063,N,244
id1698840,2,2016-03-26 14:03:52,2016-03-27 13:07:10,3,-73.96959686279298,40.794620513916016,-73.9656982421875,40.80532836914063,N,82998
id1961170,1,2016-03-19 22:02:05,2016-03-19 22:08:04,3,-73.96099090576173,40.76084899902344,-73.96784973144531,40.76268005371094,N,359
id2096414,2,2016-03-21 03:57:57,2016-03-21 04:01:16,2,-73.98846435546875,40.74885177612305,-73.98894500732422,40.76007080078125,N,199
id1250574,1,2016-03-28 21:17:15,2016-03-28 21:23:48,1,-73.99891662597656,40.74443054199219,-73.99720764160156,40.756153106689446,N,393
id2623001,1,2016-05-12 21:12:10,2016-05-12 21:29:32,1,-73.98926544189453,40.74799728393555,-73.99120330810547,40.72380828857422,N,1042
id0036379,2,2016-03-23 19:52:51,2016-03-23 20:01:37,2,-73.96460723876953,40.77029037475586,-73.9886703491211,40.77819061279297,N,526
id2525253,1,2016-02-07 00:00:04,2016-02-07 00:16:47,1,-73.9931640625,40.720169067382805,-73.95584869384764,40.77253723144531,N,1003
id1662698,2,2016-06-24 14:26:43,2016-06-24 14:49:20,2,-74.01495361328125,40.70474243164063,-73.99868774414062,40.716915130615234,N,1357
id3383605,2,2016-05-10 01:17:45,2016-05-10 01:22:47,4,-73.99337005615233,40.720169067382805,-74.00473022460938,40.71881866455078,N,302
id3499093,1,2016-03-12 23:43:54,2016-03-13 00:09:16,1,-73.98986053466798,40.75707626342773,-74.0172119140625,40.707305908203125,N,1522
id2073573,2,2016-01-18 20:36:11,2016-01-18 20:51:59,1,-73.98416900634764,40.72917556762695,-73.94781494140625,40.77877807617188,N,948
id2819959,2,2016-01-20 12:16:19,2016-01-20 12:20:03,3,-73.95053100585938,40.7833366394043,-73.9456787109375,40.79021835327149,N,224
id3787447,1,2016-05-22 08:51:27,2016-05-22 09:30:32,4,-73.99783325195312,40.76605987548828,-73.74346160888672,40.639739990234375,N,2345
id0325151,2,2016-04-24 16:34:33,2016-04-24 16:52:38,1,-73.95165252685547,40.766460418701165,-73.96768188476561,40.80046844482422,N,1085
id3516222,2,2016-03-02 19:48:17,2016-03-02 20:02:41,1,-73.99024963378906,40.73170852661133,-73.96967315673827,40.75714111328125,N,864
id0708029,2,2016-02-02 07:40:56,2016-02-02 07:49:02,1,-73.98030853271484,40.72625350952149,-73.99697875976561,40.725261688232415,N,486
id1099278,2,2016-04-04 23:19:21,2016-04-04 23:33:47,6,-73.99596405029298,40.720169067382805,-73.98283386230467,40.67239761352539,N,866
id2289152,2,2016-05-09 18:46:33,2016-05-09 18:56:18,2,-73.95159149169923,40.76961517333984,-73.9654998779297,40.76442337036133,N,585
id1099111,1,2016-01-21 22:50:15,2016-01-21 23:23:10,2,-73.98856353759764,40.72261428833008,-73.93893432617188,40.84935760498047,N,1975
id0474129,2,2016-06-24 23:24:41,2016-06-25 00:10:37,1,-73.87313079833984,40.77413940429688,-73.99005126953125,40.7590217590332,N,2756
id0514611,1,2016-01-22 09:25:35,2016-01-22 09:30:16,1,-73.97859191894531,40.750686645507805,-73.98468017578125,40.742385864257805,N,281
id0375878,2,2016-02-16 09:55:34,2016-02-16 10:16:24,2,-73.99266815185547,40.73569107055664,-73.97950744628906,40.76097106933594,N,1250
id2298963,2,2016-04-05 17:43:39,2016-04-05 17:55:20,2,-73.97837829589844,40.750919342041016,-73.9714584350586,40.744178771972656,N,701
id2280565,1,2016-03-28 01:44:25,2016-03-28 01:48:49,2,-73.98809814453125,40.74581146240234,-74.0003204345703,40.741397857666016,N,264
id0609677,2,2016-02-06 09:10:12,2016-02-06 09:27:25,1,-73.94422912597656,40.788131713867195,-73.98946380615233,40.77450180053711,N,1033
id1593308,2,2016-05-07 02:07:21,2016-05-07 02:20:15,1,-73.96546936035155,40.76023864746094,-73.99258422851561,40.7550163269043,N,774
id3408001,2,2016-06-01 19:31:59,2016-06-01 19:44:14,1,-73.99247741699219,40.73772811889648,-73.97824859619139,40.72307968139648,N,735
id2058628,1,2016-05-07 10:28:19,2016-05-07 11:00:19,1,-73.99410247802734,40.741188049316406,-73.94468688964844,40.70362091064453,N,1920
id3938208,1,2016-04-28 18:43:46,2016-04-28 18:49:53,1,-73.9914321899414,40.715923309326165,-73.99225616455078,40.72476959228516,N,367
id1993460,2,2016-03-05 01:37:28,2016-03-05 01:40:22,5,-73.95855712890625,40.773941040039055,-73.9527587890625,40.77149200439453,N,174
id0250223,1,2016-04-04 12:16:33,2016-04-04 12:20:03,1,-73.96973419189453,40.78557205200195,-73.97127532958984,40.78865814208984,N,210
id3506334,2,2016-05-07 09:31:33,2016-05-07 09:35:18,5,-73.98339080810547,40.766128540039055,-73.9734649658203,40.763145446777344,N,225
id0763644,2,2016-01-01 17:18:45,2016-01-01 17:33:22,2,-73.96920776367188,40.76152038574219,-73.98919677734375,40.758056640625,N,877
id0896031,1,2016-04-18 01:05:13,2016-04-18 01:10:13,1,-73.97565460205078,40.681690216064446,-73.96758270263672,40.67431640625,N,300
id3857108,1,2016-06-18 19:16:55,2016-06-18 19:28:28,1,-73.97164154052734,40.79460525512695,-73.95013427734375,40.82791519165039,N,693
id1535970,2,2016-05-31 07:56:40,2016-05-31 08:17:10,1,-73.9574203491211,40.8017807006836,-73.9580535888672,40.76533889770508,N,1230
id0996130,2,2016-03-27 08:34:29,2016-03-27 08:42:17,1,-73.9402084350586,40.751068115234375,-73.94296264648438,40.78571319580078,N,468
id2999566,2,2016-02-06 16:10:28,2016-02-06 16:25:01,4,-73.97913360595702,40.75562286376953,-74.00106811523438,40.76286697387695,N,873
id0094870,2,2016-01-22 14:41:06,2016-01-22 15:26:16,5,-73.87081909179686,40.773738861083984,-73.95890808105469,40.675628662109375,N,2710
id3187051,1,2016-03-09 14:17:10,2016-03-09 14:28:58,1,-73.9787826538086,40.772743225097656,-73.9598388671875,40.77630233764648,N,708
id3344146,1,2016-05-28 10:33:24,2016-05-28 10:57:56,1,-73.98836517333984,40.76167678833008,-74.01670837402342,40.70474243164063,N,1472
id0124086,2,2016-06-18 11:44:05,2016-06-18 12:03:05,1,-73.99110412597656,40.74990081787109,-73.96766662597656,40.76039505004882,N,1140
id1163187,2,2016-01-22 12:40:17,2016-01-22 12:49:23,1,-73.99610900878906,40.743465423583984,-74.00354766845702,40.746543884277344,N,546
id2484300,1,2016-06-30 19:22:59,2016-06-30 19:38:52,2,-73.9855728149414,40.73162460327149,-74.0047378540039,40.705352783203125,N,953
id1281304,2,2016-04-24 00:46:55,2016-04-24 00:52:24,3,-73.93350982666014,40.8029899597168,-73.91573333740233,40.806011199951165,N,329
id0233568,1,2016-03-15 14:14:43,2016-03-15 14:24:37,1,-73.95062255859375,40.77098846435546,-73.97145080566406,40.75870895385742,N,594
id1594499,2,2016-04-15 19:07:17,2016-04-15 19:25:02,1,-73.98564910888672,40.761348724365234,-73.9895782470703,40.73907852172852,N,1065
id1339653,2,2016-03-21 10:03:58,2016-03-21 10:23:25,1,-73.95455932617188,40.76975631713867,-73.95438385009764,40.788867950439446,N,1167
id0963759,1,2016-04-14 14:15:58,2016-04-14 14:50:06,1,-73.8730239868164,40.77417755126953,-73.98466491699219,40.76082611083984,N,2048
id0299949,1,2016-02-08 18:58:32,2016-02-08 19:19:48,1,-74.01307678222656,40.70235061645508,-73.97760772705078,40.74551010131836,N,1276
id0370315,2,2016-02-28 18:58:15,2016-02-28 19:45:51,1,-73.78215789794923,40.644569396972656,-73.96231079101561,40.71783065795898,N,2856
id1248892,2,2016-04-10 20:52:40,2016-04-10 21:03:12,2,-73.96619415283203,40.76189041137695,-73.983642578125,40.780879974365234,N,632
id2996526,2,2016-02-29 12:38:56,2016-02-29 12:45:23,6,-73.99935913085938,40.73380661010742,-73.98885345458984,40.74503707885742,N,387
id2936656,1,2016-02-12 23:53:26,2016-02-13 00:05:39,2,-73.96437835693358,40.76143264770508,-73.99309539794923,40.76779174804688,N,733
id2597222,1,2016-05-04 08:57:09,2016-05-04 09:01:52,1,-73.99166107177734,40.738475799560554,-73.9822769165039,40.746139526367195,N,283
id0931125,1,2016-03-29 08:55:20,2016-03-29 09:10:40,1,-73.99594116210938,40.73964691162109,-74.00852966308595,40.745582580566406,N,920
id1886702,1,2016-06-05 22:35:12,2016-06-05 22:47:58,1,-74.00009155273438,40.71816635131836,-73.99138641357422,40.76519393920898,N,766
id1831311,2,2016-04-06 16:36:05,2016-04-06 16:41:33,1,-73.9882583618164,40.748348236083984,-73.9817886352539,40.74599838256836,N,328
id2387198,1,2016-05-18 01:20:45,2016-05-18 01:32:36,3,-73.98783874511719,40.71831893920898,-73.97708129882812,40.751628875732415,N,711
id0836408,2,2016-05-01 15:22:16,2016-05-01 15:37:05,1,-73.9848403930664,40.74123001098633,-73.9879608154297,40.743988037109375,N,889
id0473552,1,2016-02-03 20:34:23,2016-02-03 20:40:31,1,-73.99003601074217,40.74198913574219,-73.98928833007811,40.73085784912109,N,368
id0346716,2,2016-03-14 07:42:25,2016-03-14 08:00:37,2,-73.95789337158203,40.76512145996094,-73.98181915283203,40.78342056274414,N,1092
id3989691,2,2016-01-13 09:26:58,2016-01-13 09:49:47,1,-73.97707366943358,40.78959274291992,-73.99525451660156,40.74493789672852,N,1369
id0287639,2,2016-03-08 06:55:06,2016-03-08 06:56:57,6,-73.95916748046875,40.81460952758789,-73.96463012695312,40.80730056762695,N,111
id0372399,2,2016-04-05 11:33:11,2016-04-05 11:51:33,3,-73.9725570678711,40.74959182739258,-73.95905303955078,40.78361511230469,N,1102
id2679206,1,2016-04-05 14:04:42,2016-04-05 14:39:14,1,-73.95817565917967,40.77586364746094,-73.97380828857422,40.76278305053711,N,2072
id3362568,2,2016-02-13 00:25:07,2016-02-13 00:41:06,5,-73.97747039794923,40.76377868652344,-73.98971557617188,40.71427536010742,N,959
id2269861,2,2016-01-09 01:24:01,2016-01-09 01:46:07,1,-73.98909759521484,40.72306823730469,-73.97444915771484,40.78567886352539,N,1326
id1617989,2,2016-05-03 18:07:03,2016-05-03 18:35:05,2,-74.00679016113281,40.716251373291016,-73.99178314208984,40.726318359375,N,1682
id0953517,1,2016-03-15 23:05:21,2016-03-15 23:07:02,1,-73.95821380615233,40.77278137207031,-73.9521255493164,40.78139877319336,N,101
id1452493,2,2016-06-24 22:54:21,2016-06-24 23:10:10,5,-74.01396179199219,40.71376037597656,-73.99095153808595,40.73625183105469,N,949
id1939314,1,2016-03-08 11:01:01,2016-03-08 11:09:55,1,-73.97617340087889,40.75919723510742,-73.9894027709961,40.7527732849121,N,534
id1003930,2,2016-02-12 23:58:46,2016-02-13 00:04:12,3,-74.00704193115233,40.74080657958984,-73.99980926513672,40.73850631713867,N,326
id0049035,2,2016-02-23 12:36:07,2016-02-23 12:53:54,1,-73.97335815429686,40.76311874389648,-73.96176147460938,40.7796287536621,N,1067
id2973561,2,2016-06-03 21:56:26,2016-06-03 22:11:03,2,-74.00081634521484,40.73619079589844,-73.97351837158203,40.79539108276367,N,877
id0426883,2,2016-06-19 20:28:23,2016-06-19 20:36:26,1,-73.99092864990233,40.75080871582031,-73.9803009033203,40.73358917236328,N,483
id2977916,1,2016-04-12 21:47:38,2016-04-12 22:14:14,2,-73.98277282714845,40.769287109375,-74.001220703125,40.6788330078125,N,1596
id1864672,2,2016-02-05 23:38:01,2016-02-05 23:43:21,1,-73.98195648193358,40.72407913208008,-73.98657989501953,40.733108520507805,N,320
id2711714,1,2016-01-30 16:35:17,2016-01-30 16:52:48,1,-74.00595092773438,40.748432159423835,-73.98001861572266,40.750953674316406,N,1051
id3325105,2,2016-05-02 20:23:40,2016-05-02 20:27:47,5,-73.96885681152342,40.75006866455078,-73.95539093017578,40.76853942871094,N,247
id3355596,2,2016-03-16 20:26:26,2016-03-16 20:40:10,1,-73.98249816894531,40.7453498840332,-73.95182800292967,40.78181076049805,N,824
id0219211,1,2016-04-29 00:39:51,2016-04-29 01:07:36,4,-73.7818832397461,40.64460372924805,-73.95457458496092,40.76894378662109,N,1665
id1756841,1,2016-04-10 17:30:19,2016-04-10 17:34:57,1,-73.97843933105469,40.785865783691406,-73.98230743408203,40.77571868896485,N,278
id1634932,1,2016-04-27 13:00:27,2016-04-27 13:24:58,1,-73.96394348144531,40.808441162109375,-73.98002624511719,40.76538848876953,N,1471
id1359165,2,2016-01-25 22:30:35,2016-01-25 22:36:32,1,-73.98638153076173,40.77690887451172,-73.99638366699219,40.759910583496094,N,357
id0795639,2,2016-02-10 13:36:46,2016-02-10 13:44:47,1,-73.98377990722656,40.75936126708984,-73.99198150634764,40.74961853027344,N,481
id3805139,2,2016-05-28 02:33:20,2016-05-28 02:39:00,1,-73.99420166015625,40.76150894165039,-73.99832916259764,40.745208740234375,N,340
id3662654,1,2016-06-01 06:26:05,2016-06-01 06:49:47,1,-73.98271179199219,40.72726440429688,-73.87306213378906,40.77447128295898,N,1422
id3964946,2,2016-01-15 14:15:13,2016-01-15 14:19:46,6,-73.96147155761719,40.800338745117195,-73.95269012451173,40.79994583129882,N,273
id0129524,2,2016-06-14 14:23:03,2016-06-14 14:29:31,2,-73.96923828125,40.75822067260742,-73.96473693847656,40.771530151367195,N,388
id3400363,1,2016-04-21 20:48:55,2016-04-21 21:24:11,1,-73.99300384521484,40.74260711669922,-73.95597839355469,40.68931579589844,N,2116
id3914945,2,2016-06-28 18:23:29,2016-06-28 18:30:49,1,-73.97721099853516,40.757930755615234,-73.9681167602539,40.762401580810554,N,440
id2350541,2,2016-03-07 23:25:23,2016-03-07 23:51:20,1,-73.87075805664062,40.773658752441406,-73.99303436279298,40.76194381713867,N,1557
id3187749,1,2016-05-04 20:28:15,2016-05-04 20:40:25,1,-73.97847747802734,40.763065338134766,-73.94976806640625,40.7845115661621,N,730
id1725424,1,2016-06-10 23:38:56,2016-06-10 23:43:11,1,-73.96147918701173,40.7714958190918,-73.97186279296875,40.76569747924805,N,255
id0029643,2,2016-01-22 18:43:09,2016-01-22 18:46:38,2,-73.93833923339844,40.82965850830078,-73.93833923339844,40.82965850830078,N,209
id1660714,2,2016-04-12 13:29:35,2016-04-12 13:38:15,1,-73.98120880126953,40.767311096191406,-73.97238922119139,40.76232147216797,N,520
id3047662,1,2016-01-22 18:56:10,2016-01-22 19:09:51,1,-73.97321319580078,40.75468063354492,-73.98709106445312,40.72951889038086,N,821
id0061426,2,2016-05-15 11:23:50,2016-05-15 11:37:55,1,-73.9531021118164,40.77166366577149,-73.993896484375,40.74178314208984,N,845
id0159873,2,2016-02-10 23:10:37,2016-02-10 23:17:53,2,-73.97736358642578,40.7637939453125,-73.98177337646483,40.74537658691406,N,436
id1085445,1,2016-02-04 11:35:21,2016-02-04 11:38:40,1,-73.9530258178711,40.7782096862793,-73.94632720947266,40.78941345214844,N,199
id0148474,2,2016-06-03 20:24:08,2016-06-03 20:41:34,1,-74.00782775878906,40.75006866455078,-74.00782775878906,40.75006866455078,N,1046
id0455780,1,2016-03-03 07:20:10,2016-03-03 07:34:18,1,-74.00151062011719,40.70738220214844,-73.97062683105469,40.75811767578125,N,848
id3746037,1,2016-01-17 03:07:51,2016-01-17 03:14:32,1,-73.98614501953125,40.7590446472168,-73.97600555419923,40.75167846679688,N,401
id2008721,1,2016-03-05 14:52:46,2016-03-05 14:58:03,2,-73.98028564453125,40.75124740600586,-73.98741149902342,40.738887786865234,N,317
id2271748,1,2016-04-27 02:30:23,2016-04-27 02:35:03,3,-74.00616455078125,40.743667602539055,-74.00418853759764,40.7421760559082,N,280
id2112066,2,2016-03-25 22:05:49,2016-03-25 22:28:37,5,-74.01386260986328,40.70783996582031,-73.98886871337889,40.738990783691406,N,1368
id2809716,1,2016-06-26 03:40:55,2016-06-26 03:54:09,1,-73.97314453125,40.76364135742188,-74.00212860107422,40.7263298034668,N,794
id3576368,2,2016-06-14 12:03:25,2016-06-14 12:34:57,1,-73.97676849365233,40.76097106933594,-73.87069702148438,40.77384948730469,N,1892
id1667293,2,2016-01-27 20:30:15,2016-01-27 20:52:15,6,-73.97466278076173,40.751583099365234,-73.94982147216798,40.7618522644043,N,1320
id2472788,2,2016-03-13 12:09:20,2016-03-13 12:14:34,6,-73.97807312011719,40.75246810913086,-73.98533630371094,40.75777053833008,N,314
id2351610,1,2016-04-07 17:30:52,2016-04-07 17:38:13,1,-73.97411346435547,40.76435089111328,-73.96627044677734,40.7729377746582,N,441
id2808415,1,2016-02-16 21:09:50,2016-02-16 21:29:50,2,-74.00558471679686,40.72631072998047,-73.96261596679686,40.68851089477539,Y,1200
id3247446,2,2016-06-05 20:43:49,2016-06-05 20:59:17,6,-73.98969268798828,40.72584915161133,-73.97329711914062,40.69540023803711,N,928
id2409015,1,2016-03-06 00:29:49,2016-03-06 00:50:30,1,-74.00114440917967,40.7391471862793,-73.9506607055664,40.78343963623047,N,1241
id1759941,1,2016-01-30 14:27:32,2016-01-30 14:56:30,2,-73.99140167236328,40.74421310424805,-73.83654022216798,40.7192497253418,N,1738
